ID.x,Last_Season,target,predicted_label,Diff,min_label,mean_label,max_label,Seasons,Attempts,ForcedMissedTackleRate,ExplosiveRate,TDP,YardsAfterContact,YPRR,WAR,RushWAR,RecWAR,best_Attempts,best_ForcedMissedTackleRate,best_ExplosiveRate,best_TDP,best_YardsAfterContact,best_YPRR,best_WAR,best_RushWAR,best_RecWAR,worst_Attempts,worst_ForcedMissedTackleRate,worst_ExplosiveRate,worst_TDP,worst_YardsAfterContact,worst_YPRR,worst_WAR,worst_RushWAR,worst_RecWAR,Strength_Power 5,ht_in,wt,arm_in,wing_in,c_reps,c_10y,c_40y,c_vj_in,c_bj_in,c_3c,c_ss20,est_40y
Tyler Badie - 83714,2021,0.02221570624850986,0.195794,0.17357829497314695,0.15151152,0.19340202,0.23625958,4,0.7948252383113935,0.5342714480254199,0.6059918293236496,0.5882886972310486,0.3250113481615978,0.9167803547066848,0.9648417880462079,0.9660912453760789,0.9469790382244143,0.9677712210621879,0.5660463004993191,0.6563776668179755,0.8406718111665911,0.5860190649114844,0.9517523896222121,0.9776309100152516,0.9567262464722484,0.9642521166509878,0.44212437585111214,0.4820699046754426,0.6504766227871085,0.3890149795733091,0.15796640944167045,0.8525261720527992,0.929334011184545,0.9567262464722484,0.9642521166509878,1,68.0,197.0,29.375,71.375,17.8,1.54,4.45,33.5,121.0,6.974000000000001,4.284,4.43
Blake Corum - 129574,2023,0.16785182142018465,0.19537285,0.027521028282650434,0.18193129,0.20812753,0.26905856,4,0.9064911484339537,0.7480708125283704,0.31638674534725375,0.9446209714026328,0.4625510667271902,0.7917235106866758,0.9477649422400803,0.8477188655980271,0.9611590628853267,0.9555152065365411,0.9282796187017703,0.5283704039945529,0.9459827507943713,0.7807535179300953,0.9399180700955849,0.9567869852567361,0.5653809971777987,0.658513640639699,0.029505220154335,0.24375851112119837,0.05447117566954154,0.9282796187017703,0.070812528370404,0.5466545289030497,0.7132689374682257,0.5653809971777987,0.658513640639699,1,67.75,205.0,28.875,70.125,27.0,1.58,4.53,35.5,117.6,6.82,4.12,4.42
Alex Collins - 10805,2015,0.24402253855917921,0.19478774,-0.04923479785178175,0.17371468,0.19100249,0.20276356,2,0.9827507943713119,0.5279164775306401,0.6295960054471176,0.8529278256922379,0.6736268724466636,0.14279217826284674,0.6705173279758915,0.28976572133168926,0.5413070283600493,0.9677712210621879,0.4398547435315479,0.5174761688606446,0.746255106672719,0.5860190649114844,0.17114246700045516,0.5348246059989832,0.26152398871119475,0.39416745061147695,0.9791193826600091,0.6423059464366773,0.7144802541988198,0.8642759872900591,0.7267362687244666,0.2212107419208011,0.771733604473818,0.26152398871119475,0.39416745061147695,1,70.0,217.0,30.25,72.375,18.0,1.55,4.59,28.5,113.0,7.106,4.28,4.536
Mark Walton - 45996,2017,0.25913918369107364,0.19412321,-0.06501597516827701,0.17786868,0.18994984,0.20038405,3,0.8061733999092147,0.6236949614162506,0.7376305038583749,0.8266000907852927,0.42442124375851115,0.9090495679854479,0.9633350075339026,0.9537607891491985,0.9414303329223181,0.8856105310939628,0.7067635043123014,0.9296413980935089,0.6963231956423059,0.6177939173853836,0.9294492489758762,0.9425521098118963,0.9473189087488241,0.9134524929444967,0.5374489332728098,0.6395823876532002,0.37085792101679527,0.8220608261461643,0.15024965955515207,0.8789258079198907,0.922216573462125,0.9473189087488241,0.9134524929444967,1,69.625,202.0,30.0,72.125,18.0,1.6,4.6,31.5,118.0,7.2620000000000005,4.388,4.45
Derrius Guice - 45664,2017,0.03943700539527748,0.1936128,0.1541757936531463,0.14559321,0.21458992,0.29214677,3,0.8837948252383114,0.8075351793009532,0.9310031774852474,0.8225147526100771,0.9092147072174308,0.8212824010914052,0.9141135107985937,0.720098643649815,0.9124537607891492,0.9310031774852474,0.8710848842487517,0.9850204266908761,0.8329550612800726,0.8660916931457104,0.7082385070550751,0.9389933909506863,0.5653809971777987,0.658513640639699,0.46799818429414436,0.660916931457104,0.5592374035406265,0.7612346799818429,0.799364502950522,0.8725534820209376,0.8790035587188612,0.5653809971777987,0.658513640639699,1,70.5,224.0,30.75,72.75,15.0,1.56,4.49,31.5,119.6,7.0920000000000005,4.31,4.546
Paul Perkins - 10783,2015,0.15597523570477725,0.19019398,0.034218745227458464,0.17651024,0.19412553,0.21746606,2,0.9868361325465275,0.7512482977757603,0.7517022242396731,0.6191556967771221,0.6922378574670903,0.5416098226466576,0.6690105474635861,0.1374845869297164,0.5838471023427867,0.946890603722197,0.8778937812074444,0.7630503858374943,0.5733091239219247,0.6890603722197004,0.4556213017751479,0.9196746314184037,0.6726246472248354,0.8758231420507996,0.9886518384021789,0.4775306400363141,0.7035860190649115,0.631411711302769,0.6581933726736269,0.6486117432862994,0.020335536349771224,0.6726246472248354,0.8758231420507996,1,70.375,208.0,31.625,75.125,19.0,1.56,4.54,32.0,124.0,7.134,4.328000000000001,4.4799999999999995
Joshua Kelley - 13750,2019,0.04435337193011825,0.1890732,0.14471983306408343,0.11210455,0.17060646,0.19983217,2,0.976395823876532,0.37948252383113934,0.430776214253291,0.6922378574670903,0.424875170222424,0.4029104138244657,0.9025615268709192,0.55980271270037,0.8692971639950678,0.9178393100317749,0.33000453926463913,0.3236495687698593,0.4943259192010894,0.3136631865637767,0.3955393718707328,0.9278088459583121,0.7968015051740357,0.9012229539040452,0.9854743531547889,0.49931911030413073,0.5996368588288697,0.807989105764866,0.6096232410349524,0.46654528903049614,0.547025927808846,0.7968015051740357,0.9012229539040452,1,70.625,212.0,31.625,76.25,23.0,1.54,4.49,31.0,121.0,6.95,4.28,4.56
Dameon Pierce - 83659,2021,0.22234344767361464,0.188148,-0.03419544087677778,0.121050075,0.18059173,0.22719721,4,0.5406264185201998,0.8456650022696324,0.6109850204266909,0.8629142078983205,0.8343168406718112,0.6202819463392452,0.6855851330989452,0.47102342786683105,0.6048088779284834,0.5460735360871539,0.9614162505674081,0.825692237857467,0.9832047208352247,0.9178393100317749,0.8375056895766955,0.9273004575495679,0.5653809971777987,0.658513640639699,0.5170222423967318,0.22560145256468453,0.300953245574217,0.5043123014071721,0.7203812982296868,0.4164770141101502,0.17234367056431113,0.5653809971777987,0.658513640639699,1,69.625,218.0,30.75,73.625,21.0,1.51,4.59,34.5,119.0,7.086,4.308000000000001,4.54
DeWayne McBride - 121495,2022,0.0578551468108833,0.18776354,0.1299083951259911,0.14282086,0.18163571,0.21023098,3,0.8946890603722197,0.9641398093508852,0.9459827507943713,0.9196550158874263,0.9981842941443486,0.07639836289222374,0.8357609241587142,0.4352651048088779,0.8205918618988902,0.9260099863822061,0.958692691783931,0.9332728098048116,0.8588288697231049,1.0,0.09148839326354119,0.8052872394509405,0.5653809971777987,0.658513640639699,0.4316840671811167,0.9446209714026328,0.9418974126191557,0.8874262369496142,0.9872900590104403,0.023668639053254437,0.8556176919166243,0.5653809971777987,0.658513640639699,0,70.375,209.0,30.625,73.125,20.4,1.544,4.526,34.5,122.2,7.093999999999999,4.3580000000000005,4.5
Braelon Allen - 145159,2023,0.1622113294093895,0.18671355,0.0245022171051216,0.17319691,0.19046402,0.2160531,3,0.9559691330004539,0.7489786654561961,0.5338175215615071,0.7821152973218338,0.8869723104857014,0.44747612551159616,0.7026619789050729,0.26633785450061653,0.6448828606658447,0.9210167952791648,0.7308216068996822,0.6441216522923287,0.6554698138901498,0.9273717657739446,0.38416021847974513,0.6837824097610574,0.44590780809031044,0.6425211665098777,0.9614162505674081,0.7730367680435769,0.39627780299591464,0.7807535179300953,0.6840671811166591,0.5466545289030497,0.6827656329435688,0.44590780809031044,0.6425211665098777,1,73.25,235.0,31.25,76.25,26.0,1.562,4.672,32.0,117.0,7.290000000000001,4.306,4.46
Donnel Pumphrey - 11887,2016,0.07418621518420374,0.18485425,0.11066803894234503,0.16004153,0.22633085,0.30095208,3,0.9981842941443486,0.6613708579210168,0.8034498411257376,0.7684975034044484,0.5714934180662733,0.878581173260573,0.9668508287292817,0.938964241676942,0.9488286066584464,0.9986382206082615,0.6613708579210168,0.7871084884248751,0.7321833862914208,0.5914661824784385,0.9276285844333182,0.9395017793594306,0.940733772342427,0.9059266227657573,0.9954607353608715,0.7117566954153427,0.7299137539718565,0.784384929641398,0.5360871538810713,0.8466090122894857,0.9639044229791561,0.940733772342427,0.9059266227657573,0,68.25,176.0,29.0,67.75,5.0,1.49,4.48,33.5,117.0,7.0120000000000005,4.2379999999999995,4.396
LeVante Bellamy - 45854,2019,0.03487973160869911,0.182872,0.14799226574771568,0.15679416,0.19066308,0.22397088,4,0.8633681343622334,0.36495687698592827,0.8887880163413527,0.6631865637766682,0.8606445755787563,0.758981355161437,0.5580110497237569,0.2632552404438964,0.501233045622688,0.964593735814798,0.4516568315932819,0.9736722650930549,0.8742623694961417,0.9387199273717658,0.868456986800182,0.688357905439756,0.5653809971777987,0.658513640639699,0.454380390376759,0.22968679073990014,0.6300499319110304,0.45211075805719475,0.7526100771674988,0.27401001365498406,0.24199288256227758,0.5653809971777987,0.658513640639699,0,68.875,192.0,30.25,73.875,16.0,1.53,4.5,39.5,125.0,6.956,4.21,4.38
Trey Ragas - 42174,2020,0.013111510515269688,0.18265392,0.16954240834707315,0.12899086,0.18812412,0.27638817,4,0.8642759872900591,0.9110304130730822,0.9246482069904676,0.873354516568316,0.9741261915569678,0.6271032287403365,0.8513309894525364,0.6300863131935882,0.8014796547472256,0.8797094870630958,0.8915115751248298,0.8533817521561508,0.9110304130730822,0.970494779845665,0.7906235776058261,0.9156075241484494,0.8438381937911571,0.8777046095954845,0.8660916931457104,0.8588288697231049,0.9182932364956877,0.6790739900136178,0.9664094416704494,0.27401001365498406,0.4199288256227758,0.8438381937911571,0.8777046095954845,0,70.125,218.0,29.75,73.0,20.4,1.534,4.574,35.2,119.8,7.0920000000000005,4.2700000000000005,4.59
Stanley Williams - 45964,2016,0.002414840578377242,0.18159346,0.17917862224644424,0.16164012,0.18258592,0.20867975,3,0.7730367680435769,0.6781661370857921,0.9359963685882887,0.6849750340444848,0.7839310031774852,0.7971805366075488,0.2862882973380211,0.22441430332922319,0.37792848335388407,0.8034498411257376,0.657739446209714,0.9282796187017703,0.6745347253744893,0.8638220608261462,0.9544833864360491,0.4804270462633452,0.3781749764816557,0.39793038570084666,0.6849750340444848,0.554698138901498,0.905583295506128,0.70494779845665,0.7380844303222878,0.4988620846609012,0.21148957803762075,0.3781749764816557,0.39793038570084666,1,67.5,190.0,30.0,71.5,18.0,1.52,4.51,36.0,121.0,6.86,4.18,4.43
Kenyan Drake - 10707,2015,0.4551139171739634,0.18045144,-0.2746624793430384,0.15752715,0.18365677,0.20348132,1,0.49750340444847935,0.9950068088969587,0.3917385383567862,0.10848842487517023,0.4643667725828416,0.9522510231923602,0.9758915118031141,0.9870530209617756,0.9617755856966708,0.3967317294598275,0.9732183386291421,0.2732637312755334,0.09532455742169768,0.32546527462551067,0.8957669549385525,0.9135739705134723,0.9510818438381938,0.8767638758231421,0.7026781661370858,0.9959146618247844,0.5860190649114844,0.24285065819337268,0.6581933726736269,0.9667728720983159,0.9893238434163701,0.9510818438381938,0.8767638758231421,1,72.625,210.0,31.0,75.25,10.0,1.53,4.45,34.5,123.0,7.04,4.21,4.482
Travis Homer - 45859,2018,0.07602102579190041,0.17481574,0.09879471836970542,0.11567627,0.16698416,0.19475776,2,0.899682251475261,0.6096232410349524,0.8206990467544257,0.42033590558329553,0.9432591920108943,0.684856753069577,0.4229030637870417,0.28236744759556104,0.4161528976572133,0.7771221062187925,0.5129369042215162,0.7943713118474807,0.44303222877893783,0.8465728551974581,0.5375512061902594,0.7559735638027453,0.6886171213546566,0.6698024459078081,0.9477984566500227,0.7017703132092601,0.7930095324557421,0.415796640944167,0.9609623241034952,0.7783340919435594,0.09659379766141332,0.6886171213546566,0.6698024459078081,1,70.375,201.0,31.5,75.5,17.0,1.53,4.48,39.5,130.0,7.07,4.31,4.464
Elijah McGuire - 11943,2016,0.14716062045654085,0.17304264,0.025882019633447856,0.15986991,0.18972407,0.24257141,3,0.9600544711756696,0.7321833862914208,0.6064457557875624,0.7671357240127099,0.6413980935088516,0.9340609367894498,0.9909593169261678,0.9901356350184957,0.9864364981504316,0.9246482069904676,0.9155696777122107,0.734453018610985,0.8502042669087608,0.8810712664548344,0.9585798816568047,0.9822064056939501,0.9952963311382879,0.9755409219190969,0.9505220154334998,0.5814798002723559,0.5583295506128008,0.525192918747163,0.16386745347253745,0.8739189804278562,0.9694966954753431,0.9952963311382879,0.9755409219190969,0,69.75,214.0,31.0,74.63,15.0,1.59,4.53,36.0,120.0,7.26,4.56,4.514
Josh Ferguson - 10907,2015,0.0016118630423373915,0.1680311,0.16641923341609766,0.10597248,0.17903972,0.28263125,2,0.8216068996822514,0.7562414888788016,0.8266000907852927,0.47072174307762144,0.4076259645937358,0.9272396543883583,0.9773982923154194,0.9882860665844636,0.968557336621455,0.7054017249205629,0.7067635043123014,0.7703132092600998,0.5279164775306401,0.4067181116659101,0.8984979517523897,0.9562785968479919,0.973659454374412,0.9397930385700847,0.8955969133000454,0.7784838856105311,0.8261461643213799,0.398093508851566,0.4711756695415343,0.9089667728720983,0.9740721911540416,0.973659454374412,0.9397930385700847,1,69.5,198.0,30.0,73.125,21.0,1.46,4.48,34.5,120.0,7.066,4.28,4.412
Kendre Miller - 123091,2022,0.029824539331732947,0.16621482,0.1363902843911064,0.12696274,0.16282073,0.20329456,3,0.7644121652292328,0.9178393100317749,0.843849296413981,0.8479346345891966,0.9042215161143895,0.37244201909959074,0.8237066800602713,0.6923551171393342,0.8643649815043156,0.9105764866091693,0.9237403540626419,0.8456650022696324,0.8538356786200636,0.976395823876532,0.7132453345471097,0.8429079816980173,0.5653809971777987,0.658513640639699,0.5170222423967318,0.8343168406718112,0.7852927825692237,0.6427598729005901,0.5360871538810713,0.006827492034592627,0.6075241484494154,0.5653809971777987,0.658513640639699,1,71.125,215.0,32.375,78.5,17.6,1.5380000000000003,4.538,35.8,124.2,7.101999999999999,4.292,4.42
Cam Akers - 57206,2019,0.1316833844994093,0.15998259,0.028299207368037593,0.08229569,0.14428696,0.161845,3,0.9514298683613255,0.7671357240127099,0.5492510213345438,0.5669541534271448,0.8806173399909215,0.635743519781719,0.5786037167252637,0.06966707768187423,0.47410604192355116,0.9223785746709033,0.8756241488878802,0.5188379482523832,0.5869269178393101,0.8057194734453018,0.5812471552116523,0.8942552109811897,0.7572906867356538,0.8541862652869238,0.946890603722197,0.6659101225601453,0.424875170222424,0.6359509759418974,0.9010440308669996,0.6108329540282204,0.05693950177935943,0.7572906867356538,0.8541862652869238,1,70.375,217.0,30.625,74.625,20.0,1.52,4.47,35.5,122.0,7.086,4.42,4.54
Pooka Williams - 77771,2020,0.07071150602676761,0.15866125,0.08794974027297604,0.08477327,0.15037201,0.22546436,3,0.8266000907852927,0.9577848388561053,0.6786200635497049,0.3354516568315933,0.7771221062187925,0.7298772169167803,0.9698643897538926,0.94019728729963,0.9549938347718866,0.8688152519291875,0.9500680889695869,0.8765320018157059,0.37267362687244665,0.94416704493872,0.7906235776058261,0.9771225216065074,0.9614299153339605,0.9661335841956726,0.46799818429414436,0.9546073536087154,0.2637312755333636,0.2705401724920563,0.4221516114389469,0.4906690942193901,0.8276563294356889,0.9614299153339605,0.9661335841956726,1,68.625,175.0,30.875,72.75,14.2,1.5559999999999998,4.542,35.1,117.4,6.944,4.2379999999999995,4.36
Benny Snell - 45954,2018,0.11111728126881673,0.15547821,0.04436092798830912,0.111931235,0.15661646,0.19508837,3,0.9877439854743532,0.44530186109850206,0.628234226055379,0.8492964139809351,0.8388561053109397,0.39881764438381084,0.7780010045203415,0.44882860665844637,0.6214549938347719,0.9800272355878348,0.5038583749432592,0.5905583295506128,0.7267362687244666,0.8402178847026782,0.3695949021392808,0.8449415353329944,0.5117591721542804,0.7591721542803387,0.9650476622787109,0.4820699046754426,0.7063095778483885,0.8365864729913755,0.8107126645483431,0.460172963131543,0.3879003558718861,0.5117591721542804,0.7591721542803387,1,70.375,224.0,31.0,74.25,16.0,1.55,4.66,29.5,119.0,7.07,4.33,4.548
Bryce Love - 38396,2018,0.034276383377430844,0.15408745,0.11981107070315082,0.15408745,0.17428784,0.21303284,4,0.8424875170222424,0.9487063095778484,0.9019518837948253,0.6690876078075352,0.9568769859282796,0.952705775352433,0.8643897538925164,0.5832305795314426,0.8057953144266338,0.9614162505674081,0.9922832501134816,0.9446209714026328,0.7308216068996822,0.94416704493872,0.997269003186163,0.7641077783426538,0.5653809971777987,0.658513640639699,0.106218792555606,0.905583295506128,0.631411711302769,0.4666364049024058,0.9010440308669996,0.3987255348202094,0.9028978139298424,0.5653809971777987,0.658513640639699,1,68.875,200.0,29.375,72.875,18.0,1.598,4.552,33.9,118.4,7.146000000000001,4.354000000000001,4.43
Cameron ArtisPayne - 9607,2014,0.08853268262751396,0.15384577,0.06531308951966469,0.13277678,0.15354507,0.17066647,1,0.9972764412165229,0.5619609623241035,0.6831593281888334,0.5347253744893328,0.5034044484793464,0.5111414279217826,0.515318935208438,0.13255240443896424,0.46177558569667077,0.988197911938266,0.41398093508851563,0.49841125737630504,0.3704039945528824,0.3554244212437585,0.36458807464724624,0.32638535841382815,0.1147695202257761,0.3142050799623706,0.9981842941443486,0.7067635043123014,0.8088969586926917,0.7290059010440308,0.6895142986836132,0.6868456986800182,0.71733604473818,0.1147695202257761,0.3142050799623706,1,69.75,212.0,29.625,73.375,20.2,1.61,4.53,36.5,118.0,7.13,4.26,4.470000000000001
Jermar Jefferson - 83740,2020,0.019100695537042113,0.14090762,0.12180691988616041,0.07678549,0.13181807,0.16578563,3,0.9142078983204721,0.5687698592827962,0.6659101225601453,0.6935996368588289,0.6595551520653654,0.49022282855843563,0.8523355097940734,0.6029593094944513,0.7780517879161529,0.9346345891965502,0.4752610077167499,0.672719019518838,0.5279164775306401,0.7203812982296868,0.4110150204824761,0.8952719877986782,0.7601128880526811,0.8494825964252116,0.9010440308669996,0.6618247843849296,0.6699954607353609,0.7980027235587834,0.6096232410349524,0.5525716886663632,0.4072191154041688,0.7601128880526811,0.8494825964252116,1,70.125,206.0,30.5,74.25,19.0,1.574,4.538,36.4,123.4,7.08,4.264000000000001,4.56
Will Shipley - 144138,2023,0.08938653678736391,0.13645147,0.04706493108430204,0.11832864,0.14175472,0.1726143,3,0.9187471629596006,0.7076713572401271,0.728551974580118,0.7653200181570585,0.6305038583749433,0.6593906321055025,0.9281767955801105,0.7090012330456227,0.8964241676942046,0.891057648660917,0.6436677258284158,0.7026781661370858,0.758057194734453,0.5778483885610531,0.5234410559854347,0.923741738688358,0.896519285042333,0.8918156161806209,0.9260099863822061,0.6863368134362233,0.6359509759418974,0.5229232864275988,0.6840671811166591,0.7551206190259445,0.3807829181494662,0.896519285042333,0.8918156161806209,1,71.0,206.0,30.25,74.125,20.8,1.582,4.522,34.9,124.0,7.08,4.306000000000001,4.49
Kalen Ballage - 45741,2017,0.03239387238008748,0.13634138,0.10394750571267833,0.077347234,0.12442975,0.17771004,4,0.7231048570131638,0.2764412165229233,0.22378574670903315,0.8270540172492056,0.29777576032682707,0.758981355161437,0.7383224510296333,0.6750924784217016,0.6356350184956844,0.7598729005901044,0.5955515206536541,0.4684521107580572,0.9573309123921925,0.4997730367680436,0.9367319071461083,0.9786476868327402,0.5653809971777987,0.658513640639699,0.33499773036768044,0.22106218792555607,0.19428052655469813,0.560599182932365,0.1920108942351339,0.3987255348202094,0.02440264361972547,0.5653809971777987,0.658513640639699,1,73.5,228.0,32.75,77.125,15.0,1.59,4.46,32.5,122.0,6.91,4.35,4.576
Jamaal Williams - 11889,2016,0.16664534305748457,0.13207638,-0.03456896042046065,0.1064878,0.12537031,0.13510558,2,0.914661824784385,0.34679981842941443,0.5760326827054018,0.5474353154788925,0.48570131638674535,0.3069577080491132,0.7584128578603717,0.5567200986436498,0.6115906288532675,0.9278256922378575,0.513390830685429,0.46890603722197005,0.4693599636858829,0.5483431684067182,0.23076923076923078,0.6370106761565836,0.5578551269990593,0.5333960489181562,0.8515660463004994,0.1960962324103495,0.6786200635497049,0.6364049024058103,0.4058102587380844,0.5079654073736914,0.8230808337569904,0.5578551269990593,0.5333960489181562,1,72.38,212.0,31.25,73.25,20.8,1.57,4.59,30.0,123.0,7.25,4.53,4.508
Raymond Calais - 45828,2019,0.09502516250691508,0.13141951,0.03639434714236166,0.12226585,0.15314245,0.19450782,2,0.6377666817975488,0.45710394916023606,0.9745801180208806,0.88515660463005,0.9577848388561053,0.6498408367439745,0.5770969362129583,0.42355117139334153,0.5474722564734895,0.5773944620971403,0.40217884702678164,0.9546073536087154,0.8783477076713573,0.9736722650930549,0.646335912608102,0.643111337061515,0.5098777046095955,0.5380997177798683,0.7249205628688152,0.5315478892419429,0.964593735814798,0.817067635043123,0.855651384475715,0.593536640873919,0.4509405185561769,0.5098777046095955,0.5380997177798683,0,67.875,188.0,30.0,73.75,20.0,1.5,4.42,37.5,120.0,6.938,4.186,4.38
Jeff Wilson - 29413,2017,0.34305744138561906,0.13118155,-0.21187588837944688,0.08115416,0.12166747,0.14395113,4,0.837948252383114,0.7072174307762142,0.7339990921470722,0.628234226055379,0.47299137539718566,0.6689404274670304,0.8186840783525866,0.717016029593095,0.781134401972873,0.8370403994552883,0.88197911938266,0.8397639582387654,0.8588288697231049,0.6595551520653654,0.6267637687756031,0.8769700050838841,0.5653809971777987,0.658513640639699,0.454380390376759,0.5964593735814798,0.6423059464366773,0.19927371765773944,0.4380390376758965,0.46654528903049614,0.13116420945602442,0.5653809971777987,0.658513640639699,0,71.5,210.0,31.5,75.125,15.0,1.5459999999999998,4.432,35.7,124.6,7.06,4.2379999999999995,4.491999999999999
Jase McClellan - 123926,2023,0.09805821985942877,0.12868062,0.030622396757773993,0.041188143,0.11711659,0.15887317,3,0.7149341806627326,0.9496141625056741,0.7507943713118475,0.5542442124375851,0.699046754425783,0.8017280582082765,0.7232546459065796,0.3323057953144266,0.5191122071516646,0.8157058556513844,0.9891057648660917,0.7371765773944621,0.6187017703132093,0.6472991375397186,0.8302230314064634,0.7473309608540926,0.5653809971777987,0.658513640639699,0.3200181570585565,0.8756241488878802,0.7830231502496595,0.42941443486155245,0.734453018610985,0.7155211652253073,0.42196237925775293,0.5653809971777987,0.658513640639699,1,70.375,221.0,31.125,75.5,20.0,1.532,4.532,36.5,127.2,7.053999999999999,4.2620000000000005,4.54
Trayveon Williams - 45775,2018,0.02300899574982909,0.12790401,0.10489501704943391,0.10718178,0.13181853,0.15857399,3,0.9568769859282796,0.4943259192010894,0.7303676804357694,0.7199273717657739,0.7939173853835678,0.5511596180081856,0.28578603716725265,0.04130702836004932,0.3637484586929716,0.9659555152065366,0.6395823876532002,0.876078075351793,0.6563776668179755,0.7644121652292328,0.5543923532089212,0.8825622775800712,0.5540921919096896,0.8645343367826905,0.9369042215161144,0.19972764412165228,0.2755333635950976,0.7603268270540172,0.5896504766227871,0.4528903049613109,0.021860701576004067,0.5540921919096896,0.8645343367826905,1,68.125,206.0,30.375,74.125,19.0,1.55,4.51,33.0,121.0,7.44,4.44,4.494000000000001
Andy Janovich - 10810,2015,0.07379954057320358,0.12655239,0.052752847498810276,0.10533662,0.12721923,0.15403707,1,0.19019518837948252,0.9432591920108943,0.8098048116205174,0.8906037221970041,0.9668633681343622,0.8221919054115507,0.617277749874435,0.5110974106041923,0.6270036991368682,0.17203812982296868,0.8656377666817976,0.6246028143440763,0.7135724012709941,0.8983204720835225,0.6668183887118798,0.4178952719877987,0.5653809971777987,0.658513640639699,0.35088515660463004,0.9659555152065366,0.8774398547435316,0.9210167952791648,0.9768497503404449,0.8821119708693673,0.7925775292323335,0.5653809971777987,0.658513640639699,1,73.0,238.0,31.625,75.625,30.0,1.56,4.81,34.0,119.0,7.28,4.32,4.518
Justin Crawford - 29310,2017,0.08716829331423073,0.12468992,0.03752162842248649,0.060938932,0.10663829,0.13162418,2,0.9201089423513391,0.3404448479346346,0.9314571039491603,0.29777576032682707,0.634135270086246,0.16825829922692132,0.03063787041687594,0.09617755856966707,0.035758323057953144,0.8456650022696324,0.436677258284158,0.8869723104857014,0.28688152519291876,0.7022242396731729,0.18070095584888485,0.028469750889679714,0.14487300094073377,0.04891815616180621,0.9477984566500227,0.2741715842033591,0.9269178393100318,0.42532909668633684,0.5056740807989106,0.2594446973145198,0.0971021860701576,0.14487300094073377,0.04891815616180621,1,71.375,199.0,32.0,76.25,11.0,1.62,4.64,33.5,122.0,6.895999999999999,4.25,4.4719999999999995
Eric Gray - 99143,2022,0.09275765795753896,0.12390529,0.03114763568593562,0.079030216,0.12071253,0.16232248,4,0.8247843849296413,0.8747162959600545,0.681343622333182,0.39446209714026326,0.6591012256014526,0.8099135970895862,0.9728779507785033,0.9364981504315659,0.9599260172626387,0.893781207444394,0.9609623241034952,0.8656377666817976,0.47798456650022697,0.7176577394462097,0.8438780154756486,0.9893238434163701,0.9576669802445907,0.9840075258701787,0.7081252837040399,0.6155242850658194,0.4271448025419882,0.44121652292328645,0.45528824330458467,0.7664997724169322,0.22267412302999492,0.9576669802445907,0.9840075258701787,1,69.5,207.0,29.625,71.375,22.6,1.568,4.538000000000001,37.5,118.0,7.098000000000001,4.267999999999999,4.47
Roschon Johnson - 99467,2022,0.0985007605626748,0.12255772,0.024056961469395358,0.113044314,0.12709978,0.14783435,3,0.5928279618701771,0.9891057648660917,0.4870630957784839,0.7889241942805265,0.952791647753064,0.5916325602546612,0.6735308890005023,0.40505548705302097,0.5863131935881628,0.5002269632319565,0.9886518384021789,0.4098955969133,0.7621425329096686,0.8924194280526555,0.5862539827036869,0.6598881545500762,0.464722483537159,0.5559736594543744,0.7249205628688152,0.9813890149795733,0.5773944620971403,0.8084430322287789,0.9618701770313209,0.48384160218479744,0.49517031011692936,0.464722483537159,0.5559736594543744,1,72.25,219.0,32.0,76.875,19.4,1.52,4.58,31.5,122.0,7.104000000000001,4.2860000000000005,4.34
Jarvion Franklin - 30845,2017,0.030194683626271902,0.12208544,0.09189075355233986,0.09895344,0.12542945,0.15864763,4,0.9813890149795733,0.3386291420789832,0.5197458011802089,0.6736268724466636,0.42169768497503407,0.7062301045929968,0.861878453038674,0.7971639950678175,0.7762022194821209,0.9904675442578302,0.3536087153881071,0.43349977303676807,0.7984566500226963,0.4711756695415343,0.761037778789258,0.9211997966446365,0.8353715898400753,0.8748824082784572,0.9341806627326373,0.3967317294598275,0.5905583295506128,0.572401270994099,0.4380390376758965,0.25170687300864814,0.22623284189120488,0.8353715898400753,0.8748824082784572,0,71.5,239.0,31.25,75.5,18.0,1.63,4.63,30.0,109.0,6.93,4.31,4.529999999999999
LaMical Perine - 26408,2019,0.10838214768481591,0.119604245,0.011222097143408272,0.06732739,0.11276152,0.15972352,4,0.7748524738992283,0.5106672719019519,0.5174761688606446,0.5174761688606446,0.6291420789832047,0.8663028649386084,0.8995479658463084,0.8310727496917386,0.8532675709001233,0.6786200635497049,0.5270086246028144,0.6146164321379937,0.560599182932365,0.7458011802088061,0.9713245334547109,0.9328927300457549,0.9143932267168391,0.8974600188146754,0.7862006354970494,0.4725374489332728,0.32546527462551067,0.2224239673172946,0.5283704039945529,0.6017296313154301,0.3940010167768175,0.9143932267168391,0.8974600188146754,1,70.75,216.0,31.625,76.375,22.0,1.52,4.62,35.0,118.0,7.13,4.31,4.57
