,ID.x,ID.y,similarity
1336,Bill Jackson - 144448,John Kelly - 34761,82.07
1337,Bill Jackson - 144448,Tony Jones - 40498,78.45
1338,Bill Jackson - 144448,Michael Dyer - 10081,77.44
1339,Bill Jackson - 144448,Justin Henderson - 78560,76.61
1340,Zak Wallace - 104843,Isaih Pacheco - 83747,88.77
1341,Zak Wallace - 104843,Tyrion DavisPrice - 99169,76.71
1342,Zak Wallace - 104843,John Kelly - 34761,74.38
1343,Zak Wallace - 104843,Lavon Coleman - 45861,72.88
1344,Zak Wallace - 104843,Michael Dyer - 10081,66.19
1345,Cam Porter - 129732,Ryquell Armstead - 45810,79.74
1346,Cam Porter - 129732,Isaih Pacheco - 83747,79.3
1347,Cam Porter - 129732,Tony Jones - 40498,77.43
1348,Cam Porter - 129732,Demario Richard - 27031,75.61
1349,Cam Porter - 129732,Justin Henderson - 78560,73.76
1350,Hahsaun Wilson - 145580,Kamryn Pettway - 45919,51.53
1351,Hahsaun Wilson - 145580,Dominique Brown - 9936,50.9
1352,Hahsaun Wilson - 145580,Tra Carson - 11104,48.78
1353,Hahsaun Wilson - 145580,Michael Warren - 55076,48.18
1354,Hahsaun Wilson - 145580,Sewo Olonilua - 45767,47.46
1355,Eli Sanders - 144541,Isaih Pacheco - 83747,73.32
1356,Eli Sanders - 144541,John Kelly - 34761,72.81
1357,Eli Sanders - 144541,Lavon Coleman - 45861,70.45
1358,Eli Sanders - 144541,Larry Rountree - 57308,69.35
1359,Eli Sanders - 144541,Rakeem Boyd - 40492,69.19
1360,Peyton Jones - 170051,Isaih Pacheco - 83747,84.29
1361,Peyton Jones - 170051,Tony Jones - 40498,77.57
1362,Peyton Jones - 170051,Ryquell Armstead - 45810,76.24
1363,Peyton Jones - 170051,Demario Richard - 27031,73.9
1364,Peyton Jones - 170051,Justin Henderson - 78560,73.79
1365,Anwar Lewis - 163961,Isaih Pacheco - 83747,78.53
1366,Anwar Lewis - 163961,John Kelly - 34761,78.42
1367,Anwar Lewis - 163961,Tony Jones - 40498,75.35
1368,Anwar Lewis - 163961,Michael Dyer - 10081,74.64
1369,Anwar Lewis - 163961,Gary Brightwell - 57133,70.73
1370,Roydell Williams - 123939,Tony Jones - 40498,77.58
1371,Roydell Williams - 123939,Isaih Pacheco - 83747,67.87
1372,Roydell Williams - 123939,Justin Henderson - 78560,67.76
1373,Roydell Williams - 123939,Michael Dyer - 10081,66.91
1374,Roydell Williams - 123939,John Kelly - 34761,66.54
1375,Kenyon Clay - 156837,Devine Redding - 45841,69.47
1376,Kenyon Clay - 156837,Justin Davis - 12202,62.09
1377,Kenyon Clay - 156837,Wendell Smallwood - 10787,60.18
1378,Kenyon Clay - 156837,Braylon Heard - 10293,59.88
1379,Kenyon Clay - 156837,Kelvin Taylor - 10845,59.08
1380,Ky Thomas - 129669,Devine Redding - 45841,84.8
1381,Ky Thomas - 129669,Kelvin Taylor - 10845,81.45
1382,Ky Thomas - 129669,Jordan Scarlett - 39258,73.36
1383,Ky Thomas - 129669,Scottie Phillips - 83711,68.71
1384,Ky Thomas - 129669,Tyrion DavisPrice - 99169,67.0
1385,Kejon Owens - 123640,Isaih Pacheco - 83747,72.21
1386,Kejon Owens - 123640,John Kelly - 34761,68.18
1387,Kejon Owens - 123640,Tyrion DavisPrice - 99169,65.44
1388,Kejon Owens - 123640,Lavon Coleman - 45861,63.72
1389,Kejon Owens - 123640,Larry Rountree - 57308,62.0
1390,Amari Daniels - 146991,Isaih Pacheco - 83747,69.24
1391,Amari Daniels - 146991,John Kelly - 34761,65.99
1392,Amari Daniels - 146991,Rakeem Boyd - 40492,64.18
1393,Amari Daniels - 146991,Brian Herrien - 41129,62.43
1394,Amari Daniels - 146991,Lavon Coleman - 45861,61.55
1395,Keyvone Lee - 129790,Isaih Pacheco - 83747,67.8
1396,Keyvone Lee - 129790,John Kelly - 34761,67.71
1397,Keyvone Lee - 129790,Larry Rountree - 57308,67.7
1398,Keyvone Lee - 129790,Brian Herrien - 41129,67.04
1399,Keyvone Lee - 129790,Joe Williams - 11876,66.58
1400,JQ Gray - 176418,Isaih Pacheco - 83747,88.62
1401,JQ Gray - 176418,Tony Jones - 40498,78.31
1402,JQ Gray - 176418,Justin Henderson - 78560,75.33
1403,JQ Gray - 176418,John Kelly - 34761,74.79
1404,JQ Gray - 176418,Michael Dyer - 10081,71.9
1405,George Hart - 146269,Tyrion DavisPrice - 99169,81.51
1406,George Hart - 146269,Kelvin Taylor - 10845,72.44
1407,George Hart - 146269,Isaih Pacheco - 83747,69.04
1408,George Hart - 146269,Jordan Scarlett - 39258,66.77
1409,George Hart - 146269,Scottie Phillips - 83711,64.22
1410,Kadarius Calloway - 172271,John Kelly - 34761,78.1
1411,Kadarius Calloway - 172271,Isaih Pacheco - 83747,76.43
1412,Kadarius Calloway - 172271,Lavon Coleman - 45861,75.45
1413,Kadarius Calloway - 172271,Larry Rountree - 57308,71.27
1414,Kadarius Calloway - 172271,Rakeem Boyd - 40492,70.16
1415,Micah Ford - 188865,Isaih Pacheco - 83747,82.41
1416,Micah Ford - 188865,Tyrion DavisPrice - 99169,70.92
1417,Micah Ford - 188865,Tony Jones - 40498,63.46
1418,Micah Ford - 188865,Demario Richard - 27031,60.97
1419,Micah Ford - 188865,Justin Henderson - 78560,60.84
1420,Jamarion Miller - 157003,Isaih Pacheco - 83747,79.47
1421,Jamarion Miller - 157003,Tony Jones - 40498,75.87
1422,Jamarion Miller - 157003,John Kelly - 34761,72.36
1423,Jamarion Miller - 157003,Michael Dyer - 10081,69.02
1424,Jamarion Miller - 157003,Justin Henderson - 78560,68.51
1425,Quinton Jackson - 163001,Tyrion DavisPrice - 99169,78.36
1426,Quinton Jackson - 163001,Isaih Pacheco - 83747,76.52
1427,Quinton Jackson - 163001,Kelvin Taylor - 10845,64.0
1428,Quinton Jackson - 163001,John Kelly - 34761,63.54
1429,Quinton Jackson - 163001,Lavon Coleman - 45861,62.13
1430,Darrion Dupree - 183656,Tony Jones - 40498,82.42
1431,Darrion Dupree - 183656,Isaih Pacheco - 83747,79.63
1432,Darrion Dupree - 183656,Justin Henderson - 78560,79.6
1433,Darrion Dupree - 183656,Ryquell Armstead - 45810,72.64
1434,Darrion Dupree - 183656,Demario Richard - 27031,67.73
1435,Qua Ashley - 160363,Tyrion DavisPrice - 99169,64.17
1436,Qua Ashley - 160363,Isaih Pacheco - 83747,63.32
1437,Qua Ashley - 160363,Brian Herrien - 41129,61.35
1438,Qua Ashley - 160363,Larry Rountree - 57308,61.31
1439,Qua Ashley - 160363,John Kelly - 34761,59.4
1440,Dante Dowdell - 174131,Isaih Pacheco - 83747,82.53
1441,Dante Dowdell - 174131,Demario Richard - 27031,72.3
1442,Dante Dowdell - 174131,Tyrion DavisPrice - 99169,71.53
1443,Dante Dowdell - 174131,Ryquell Armstead - 45810,70.02
1444,Dante Dowdell - 174131,Shadrach Thornton - 18797,66.42
1445,Marcus Carroll - 123849,Isaih Pacheco - 83747,88.21
1446,Marcus Carroll - 123849,Tyrion DavisPrice - 99169,78.75
1447,Marcus Carroll - 123849,Lavon Coleman - 45861,70.93
1448,Marcus Carroll - 123849,John Kelly - 34761,70.8
1449,Marcus Carroll - 123849,Tony Jones - 40498,66.26
1450,David Mbadinga - 174136,Tony Jones - 40498,71.74
1451,David Mbadinga - 174136,Ryquell Armstead - 45810,70.08
1452,David Mbadinga - 174136,Justin Henderson - 78560,69.0
1453,David Mbadinga - 174136,Isaih Pacheco - 83747,66.84
1454,David Mbadinga - 174136,Demario Richard - 27031,60.55
1455,Ethan Payne - 145269,Tony Jones - 40498,71.57
1456,Ethan Payne - 145269,Isaih Pacheco - 83747,64.68
1457,Ethan Payne - 145269,Justin Henderson - 78560,63.64
1458,Ethan Payne - 145269,Michael Dyer - 10081,60.9
1459,Ethan Payne - 145269,John Kelly - 34761,60.44
1460,Colby McDonald - 144890,Tyrion DavisPrice - 99169,74.89
1461,Colby McDonald - 144890,Isaih Pacheco - 83747,67.3
1462,Colby McDonald - 144890,Larry Rountree - 57308,61.49
1463,Colby McDonald - 144890,Lavon Coleman - 45861,59.95
1464,Colby McDonald - 144890,John Kelly - 34761,59.16
1465,Mike Washington - 145672,Isaih Pacheco - 83747,77.82
1466,Mike Washington - 145672,John Kelly - 34761,70.16
1467,Mike Washington - 145672,Lavon Coleman - 45861,62.17
1468,Mike Washington - 145672,Tony Jones - 40498,61.67
1469,Mike Washington - 145672,Michael Dyer - 10081,61.63
1470,Maquel Haywood - 144314,Isaih Pacheco - 83747,74.88
1471,Maquel Haywood - 144314,John Kelly - 34761,67.78
1472,Maquel Haywood - 144314,Tyrion DavisPrice - 99169,66.63
1473,Maquel Haywood - 144314,Lavon Coleman - 45861,63.45
1474,Maquel Haywood - 144314,Larry Rountree - 57308,59.73
1475,Leo Pulalasi - 176689,Tyrion DavisPrice - 99169,86.37
1476,Leo Pulalasi - 176689,Isaih Pacheco - 83747,70.65
1477,Leo Pulalasi - 176689,Kelvin Taylor - 10845,68.18
1478,Leo Pulalasi - 176689,Jordan Scarlett - 39258,64.63
1479,Leo Pulalasi - 176689,Scottie Phillips - 83711,61.21
1480,Terry Wilkins - 121829,Tyrion DavisPrice - 99169,75.57
1481,Terry Wilkins - 121829,Isaih Pacheco - 83747,71.05
1482,Terry Wilkins - 121829,Kelvin Taylor - 10845,62.6
1483,Terry Wilkins - 121829,John Kelly - 34761,58.87
1484,Terry Wilkins - 121829,Lavon Coleman - 45861,58.74
1485,Trent Battle - 144683,Isaih Pacheco - 83747,89.6
1486,Trent Battle - 144683,Tony Jones - 40498,75.78
1487,Trent Battle - 144683,John Kelly - 34761,72.32
1488,Trent Battle - 144683,Justin Henderson - 78560,71.87
1489,Trent Battle - 144683,Michael Dyer - 10081,68.46
1490,Donerio Davenport - 134974,Isaih Pacheco - 83747,73.63
1491,Donerio Davenport - 134974,John Kelly - 34761,65.12
1492,Donerio Davenport - 134974,Tyrion DavisPrice - 99169,63.13
1493,Donerio Davenport - 134974,Lavon Coleman - 45861,60.22
1494,Donerio Davenport - 134974,Tony Jones - 40498,58.04
1495,Kevorian Barnes - 145514,Dominique Brown - 9936,60.67
1496,Kevorian Barnes - 145514,Kamryn Pettway - 45919,58.2
1497,Kevorian Barnes - 145514,Sam Rogers - 11961,51.81
1498,Kevorian Barnes - 145514,Rushel Shell - 12053,34.91
1499,Kevorian Barnes - 145514,Tra Carson - 11104,31.05
1500,Kanye Udoh - 171024,Kamryn Pettway - 45919,61.95
1501,Kanye Udoh - 171024,Dominique Brown - 9936,61.64
1502,Kanye Udoh - 171024,Sam Rogers - 11961,50.26
1503,Kanye Udoh - 171024,Rushel Shell - 12053,40.05
1504,Kanye Udoh - 171024,Sewo Olonilua - 45767,38.97
1505,Christopher Frew - 173863,Isaih Pacheco - 83747,80.0
1506,Christopher Frew - 173863,John Kelly - 34761,69.79
1507,Christopher Frew - 173863,Tony Jones - 40498,69.04
1508,Christopher Frew - 173863,Justin Henderson - 78560,65.87
1509,Christopher Frew - 173863,Michael Dyer - 10081,64.93
1510,Chad Alexander - 175356,Tyrion DavisPrice - 99169,81.92
1511,Chad Alexander - 175356,Kelvin Taylor - 10845,73.84
1512,Chad Alexander - 175356,Isaih Pacheco - 83747,64.01
1513,Chad Alexander - 175356,Jordan Scarlett - 39258,63.68
1514,Chad Alexander - 175356,Devine Redding - 45841,61.57
1515,Vaughn Pemberton - 145628,Isaih Pacheco - 83747,81.16
1516,Vaughn Pemberton - 145628,Tony Jones - 40498,70.44
1517,Vaughn Pemberton - 145628,Justin Henderson - 78560,68.83
1518,Vaughn Pemberton - 145628,John Kelly - 34761,63.98
1519,Vaughn Pemberton - 145628,Michael Dyer - 10081,61.82
1520,Brandon Campbell - 146414,Ryquell Armstead - 45810,63.75
1521,Brandon Campbell - 146414,DeVeon Smith - 45671,61.55
1522,Brandon Campbell - 146414,Tony Jones - 40498,60.41
1523,Brandon Campbell - 146414,Kenny Hilliard - 9668,59.25
1524,Brandon Campbell - 146414,Justin Henderson - 78560,59.12
1525,Richard Reese - 158568,Isaih Pacheco - 83747,83.24
1526,Richard Reese - 158568,Tyrion DavisPrice - 99169,72.39
1527,Richard Reese - 158568,Tony Jones - 40498,64.5
1528,Richard Reese - 158568,Justin Henderson - 78560,63.07
1529,Richard Reese - 158568,Demario Richard - 27031,62.45
1530,Noah Whittington - 123472,Isaih Pacheco - 83747,74.94
1531,Noah Whittington - 123472,Tyrion DavisPrice - 99169,73.32
1532,Noah Whittington - 123472,John Kelly - 34761,64.78
1533,Noah Whittington - 123472,Lavon Coleman - 45861,63.36
1534,Noah Whittington - 123472,Larry Rountree - 57308,59.31
1535,Malachi Thomas - 144107,Tyrion DavisPrice - 99169,57.12
1536,Malachi Thomas - 144107,Brian Herrien - 41129,54.87
1537,Malachi Thomas - 144107,Isaih Pacheco - 83747,48.71
1538,Malachi Thomas - 144107,Kelvin Taylor - 10845,48.67
1539,Malachi Thomas - 144107,Larry Rountree - 57308,48.07
1540,Jeremiah Coney - 174777,Isaih Pacheco - 83747,73.77
1541,Jeremiah Coney - 174777,Tony Jones - 40498,71.16
1542,Jeremiah Coney - 174777,Justin Henderson - 78560,64.84
1543,Jeremiah Coney - 174777,John Kelly - 34761,60.96
1544,Jeremiah Coney - 174777,Michael Dyer - 10081,59.72
1545,Jovantae Barnes - 158085,Isaih Pacheco - 83747,71.59
1546,Jovantae Barnes - 158085,John Kelly - 34761,65.17
1547,Jovantae Barnes - 158085,Tony Jones - 40498,59.85
1548,Jovantae Barnes - 158085,Michael Dyer - 10081,59.4
1549,Jovantae Barnes - 158085,Lavon Coleman - 45861,58.65
1550,Adam Mohammed - 183644,Isaih Pacheco - 83747,83.38
1551,Adam Mohammed - 183644,Tony Jones - 40498,69.6
1552,Adam Mohammed - 183644,Justin Henderson - 78560,66.66
1553,Adam Mohammed - 183644,John Kelly - 34761,65.58
1554,Adam Mohammed - 183644,Michael Dyer - 10081,62.35
1555,Gavin Sawchuk - 158088,Isaih Pacheco - 83747,81.74
1556,Gavin Sawchuk - 158088,Tony Jones - 40498,77.46
1557,Gavin Sawchuk - 158088,Justin Henderson - 78560,74.7
1558,Gavin Sawchuk - 158088,Michael Dyer - 10081,63.25
1559,Gavin Sawchuk - 158088,John Kelly - 34761,62.46
1560,Jordon Simmons - 129634,Dominique Brown - 9936,45.26
1561,Jordon Simmons - 129634,Kamryn Pettway - 45919,44.01
1562,Jordon Simmons - 129634,Sam Rogers - 11961,43.61
1563,Jordon Simmons - 129634,Sewo Olonilua - 45767,36.55
1564,Jordon Simmons - 129634,Rushel Shell - 12053,29.76
1565,Jayden Limar - 174130,Isaih Pacheco - 83747,67.99
1566,Jayden Limar - 174130,Ryquell Armstead - 45810,67.96
1567,Jayden Limar - 174130,Justin Henderson - 78560,65.62
1568,Jayden Limar - 174130,Tony Jones - 40498,64.7
1569,Jayden Limar - 174130,Demario Richard - 27031,61.29
1570,Bryan Jackson - 183621,Isaih Pacheco - 83747,77.78
1571,Bryan Jackson - 183621,Tyrion DavisPrice - 99169,63.03
1572,Bryan Jackson - 183621,Tony Jones - 40498,62.72
1573,Bryan Jackson - 183621,John Kelly - 34761,62.65
1574,Bryan Jackson - 183621,Lavon Coleman - 45861,58.99
1575,CJ Hester - 171398,Dominique Brown - 9936,63.09
1576,CJ Hester - 171398,Kamryn Pettway - 45919,61.31
1577,CJ Hester - 171398,Sewo Olonilua - 45767,46.79
1578,CJ Hester - 171398,Sam Rogers - 11961,44.47
1579,CJ Hester - 171398,Tra Carson - 11104,41.89
1580,Hayden Reed - 163213,Joey Iosefa - 9664,48.96
1581,Hayden Reed - 163213,Chris Warren - 35977,31.03
1582,Hayden Reed - 163213,Dominique Brown - 9936,15.72
1583,Hayden Reed - 163213,Kamryn Pettway - 45919,11.64
1584,Hayden Reed - 163213,Sam Rogers - 11961,8.9
1585,Kamari Moulton - 170168,Tony Jones - 40498,61.25
1586,Kamari Moulton - 170168,Justin Henderson - 78560,54.09
1587,Kamari Moulton - 170168,Rushel Shell - 12053,49.45
1588,Kamari Moulton - 170168,Tra Carson - 11104,49.19
1589,Kamari Moulton - 170168,Tre Madden - 11286,48.7
1590,Jaison Patterson - 145654,Sam Rogers - 11961,62.19
1591,Jaison Patterson - 145654,Kamryn Pettway - 45919,53.82
1592,Jaison Patterson - 145654,Dominique Brown - 9936,53.32
1593,Jaison Patterson - 145654,Rushel Shell - 12053,36.88
1594,Jaison Patterson - 145654,Tra Carson - 11104,31.26
1595,Taven Curry - 163012,Isaih Pacheco - 83747,73.05
1596,Taven Curry - 163012,John Kelly - 34761,63.47
1597,Taven Curry - 163012,Tony Jones - 40498,63.18
1598,Taven Curry - 163012,Justin Henderson - 78560,60.58
1599,Taven Curry - 163012,Michael Dyer - 10081,59.33
1600,Jamal Roberts - 175912,Isaih Pacheco - 83747,68.78
1601,Jamal Roberts - 175912,Tony Jones - 40498,60.42
1602,Jamal Roberts - 175912,Justin Henderson - 78560,59.37
1603,Jamal Roberts - 175912,Ryquell Armstead - 45810,56.73
1604,Jamal Roberts - 175912,Demario Richard - 27031,53.75
1605,Jalen John - 131577,Tyrion DavisPrice - 99169,68.1
1606,Jalen John - 131577,Kelvin Taylor - 10845,63.04
1607,Jalen John - 131577,Isaih Pacheco - 83747,61.84
1608,Jalen John - 131577,Devine Redding - 45841,51.51
1609,Jalen John - 131577,Jordan Scarlett - 39258,49.76
1610,Jaylon Jackson - 139386,Tony Jones - 40498,73.59
1611,Jaylon Jackson - 139386,Justin Henderson - 78560,68.01
1612,Jaylon Jackson - 139386,Isaih Pacheco - 83747,60.49
1613,Jaylon Jackson - 139386,Michael Dyer - 10081,55.4
1614,Jaylon Jackson - 139386,Snoop Conner - 99163,55.1
1615,Derrick Davis - 146794,Isaih Pacheco - 83747,67.56
1616,Derrick Davis - 146794,Tyrion DavisPrice - 99169,58.73
1617,Derrick Davis - 146794,Tony Jones - 40498,55.56
1618,Derrick Davis - 146794,Justin Henderson - 78560,53.96
1619,Derrick Davis - 146794,Ryquell Armstead - 45810,53.9
1620,Reggie Love - 129418,Isaih Pacheco - 83747,76.74
1621,Reggie Love - 129418,Tyrion DavisPrice - 99169,68.91
1622,Reggie Love - 129418,Tony Jones - 40498,57.55
1623,Reggie Love - 129418,Justin Henderson - 78560,56.75
1624,Reggie Love - 129418,John Kelly - 34761,55.79
1625,Marquis Crosby - 145241,Dominique Brown - 9936,46.82
1626,Marquis Crosby - 145241,Sam Rogers - 11961,46.41
1627,Marquis Crosby - 145241,Kamryn Pettway - 45919,44.43
1628,Marquis Crosby - 145241,Chris Warren - 35977,20.64
1629,Marquis Crosby - 145241,Sewo Olonilua - 45767,19.87
1630,Jaylen Poe - 171324,Sam Rogers - 11961,68.13
1631,Jaylen Poe - 171324,Kenny Hilliard - 9668,63.47
1632,Jaylen Poe - 171324,DeVeon Smith - 45671,59.53
1633,Jaylen Poe - 171324,Rushel Shell - 12053,58.17
1634,Jaylen Poe - 171324,Peyton Barber - 10927,43.68
1635,Gavin Williams - 129488,Isaih Pacheco - 83747,69.87
1636,Gavin Williams - 129488,Tyrion DavisPrice - 99169,62.45
1637,Gavin Williams - 129488,John Kelly - 34761,61.05
1638,Gavin Williams - 129488,Lavon Coleman - 45861,56.62
1639,Gavin Williams - 129488,Tony Jones - 40498,52.63
1640,Sesi Vailahi - 174313,Sam Rogers - 11961,80.71
1641,Sesi Vailahi - 174313,Rushel Shell - 12053,52.02
1642,Sesi Vailahi - 174313,Kenny Hilliard - 9668,51.97
1643,Sesi Vailahi - 174313,Kamryn Pettway - 45919,48.41
1644,Sesi Vailahi - 174313,Dominique Brown - 9936,43.48
1645,James Jones - 190015,Isaih Pacheco - 83747,65.19
1646,James Jones - 190015,Tyrion DavisPrice - 99169,60.32
1647,James Jones - 190015,Kelvin Taylor - 10845,51.46
1648,James Jones - 190015,John Kelly - 34761,50.65
1649,James Jones - 190015,Lavon Coleman - 45861,45.38
1650,Zahir AbdusSalaam - 145933,Sam Rogers - 11961,56.72
1651,Zahir AbdusSalaam - 145933,Dominique Brown - 9936,50.36
1652,Zahir AbdusSalaam - 145933,Kamryn Pettway - 45919,46.66
1653,Zahir AbdusSalaam - 145933,Rushel Shell - 12053,27.16
1654,Zahir AbdusSalaam - 145933,Tra Carson - 11104,22.78
1655,Damari Alston - 157037,DeVeon Smith - 45671,65.82
1656,Damari Alston - 157037,Kenny Hilliard - 9668,60.1
1657,Damari Alston - 157037,Ryquell Armstead - 45810,58.92
1658,Damari Alston - 157037,Rushel Shell - 12053,54.22
1659,Damari Alston - 157037,Tony Jones - 40498,53.64
1660,Donald Chaney - 122207,Tony Jones - 40498,67.71
1661,Donald Chaney - 122207,Isaih Pacheco - 83747,64.67
1662,Donald Chaney - 122207,Justin Henderson - 78560,61.71
1663,Donald Chaney - 122207,Michael Dyer - 10081,51.49
1664,Donald Chaney - 122207,Ryquell Armstead - 45810,50.25
1665,Connor Walendzak - 171392,Tony Jones - 40498,57.05
1666,Connor Walendzak - 171392,Isaih Pacheco - 83747,54.76
1667,Connor Walendzak - 171392,Justin Henderson - 78560,54.55
1668,Connor Walendzak - 171392,Ryquell Armstead - 45810,49.57
1669,Connor Walendzak - 171392,Rushel Shell - 12053,44.1
1670,Kaden Feagin - 174024,Isaih Pacheco - 83747,67.8
1671,Kaden Feagin - 174024,Tony Jones - 40498,66.51
1672,Kaden Feagin - 174024,Justin Henderson - 78560,61.8
1673,Kaden Feagin - 174024,Ryquell Armstead - 45810,53.41
1674,Kaden Feagin - 174024,Demario Richard - 27031,49.56
1675,Maurice Turner - 156329,Isaih Pacheco - 83747,75.45
1676,Maurice Turner - 156329,Tony Jones - 40498,69.02
1677,Maurice Turner - 156329,Justin Henderson - 78560,65.42
1678,Maurice Turner - 156329,John Kelly - 34761,62.66
1679,Maurice Turner - 156329,Michael Dyer - 10081,59.33
1680,Amani Givens - 189819,Joey Iosefa - 9664,44.21
1681,Amani Givens - 189819,Dominique Brown - 9936,35.98
1682,Amani Givens - 189819,Chris Warren - 35977,33.49
1683,Amani Givens - 189819,Kamryn Pettway - 45919,31.86
1684,Amani Givens - 189819,Sam Rogers - 11961,26.45
1685,Malik Sherrod - 128189,Dominique Brown - 9936,60.74
1686,Malik Sherrod - 128189,Kamryn Pettway - 45919,56.91
1687,Malik Sherrod - 128189,Sam Rogers - 11961,39.38
1688,Malik Sherrod - 128189,Sewo Olonilua - 45767,38.13
1689,Malik Sherrod - 128189,Rushel Shell - 12053,30.68
1690,Rickey Hunt - 171350,Tony Jones - 40498,63.83
1691,Rickey Hunt - 171350,Isaih Pacheco - 83747,61.67
1692,Rickey Hunt - 171350,Justin Henderson - 78560,60.9
1693,Rickey Hunt - 171350,Michael Dyer - 10081,52.65
1694,Rickey Hunt - 171350,John Kelly - 34761,52.51
1695,Lee Witherspoon - 99166,Kelvin Taylor - 10845,68.5
1696,Lee Witherspoon - 99166,Tyrion DavisPrice - 99169,63.71
1697,Lee Witherspoon - 99166,Devine Redding - 45841,55.45
1698,Lee Witherspoon - 99166,Jordan Scarlett - 39258,49.07
1699,Lee Witherspoon - 99166,Scottie Phillips - 83711,46.64
1700,Dylan Carson - 173850,Dominique Brown - 9936,52.31
1701,Dylan Carson - 173850,Kamryn Pettway - 45919,48.31
1702,Dylan Carson - 173850,Sam Rogers - 11961,35.4
1703,Dylan Carson - 173850,Chris Warren - 35977,32.35
1704,Dylan Carson - 173850,Sewo Olonilua - 45767,28.27
1705,Lamar Sperling - 171214,Isaih Pacheco - 83747,60.4
1706,Lamar Sperling - 171214,Tony Jones - 40498,57.39
1707,Lamar Sperling - 171214,Justin Henderson - 78560,54.34
1708,Lamar Sperling - 171214,John Kelly - 34761,51.06
1709,Lamar Sperling - 171214,Michael Dyer - 10081,48.36
1710,Devin Spencer - 188360,Sam Rogers - 11961,59.59
1711,Devin Spencer - 188360,Kamryn Pettway - 45919,42.6
1712,Devin Spencer - 188360,Dominique Brown - 9936,41.63
1713,Devin Spencer - 188360,Rushel Shell - 12053,34.47
1714,Devin Spencer - 188360,Tra Carson - 11104,29.98
1715,Keegan Jones - 100594,Isaih Pacheco - 83747,71.17
1716,Keegan Jones - 100594,Tyrion DavisPrice - 99169,66.85
1717,Keegan Jones - 100594,John Kelly - 34761,56.7
1718,Keegan Jones - 100594,Lavon Coleman - 45861,53.86
1719,Keegan Jones - 100594,Kelvin Taylor - 10845,52.29
1720,Trent Howland - 144833,Tyrion DavisPrice - 99169,67.32
1721,Trent Howland - 144833,Isaih Pacheco - 83747,65.72
1722,Trent Howland - 144833,John Kelly - 34761,54.49
1723,Trent Howland - 144833,Lavon Coleman - 45861,53.15
1724,Trent Howland - 144833,Kelvin Taylor - 10845,51.14
1725,Kendrick Raphael - 170378,Kelvin Taylor - 10845,62.44
1726,Kendrick Raphael - 170378,Tyrion DavisPrice - 99169,56.93
1727,Kendrick Raphael - 170378,Devine Redding - 45841,50.48
1728,Kendrick Raphael - 170378,Jordan Scarlett - 39258,43.13
1729,Kendrick Raphael - 170378,Isaih Pacheco - 83747,40.47
1730,Isaiah Jacobs - 129518,Isaih Pacheco - 83747,74.35
1731,Isaiah Jacobs - 129518,Justin Henderson - 78560,64.8
1732,Isaiah Jacobs - 129518,Tony Jones - 40498,63.56
1733,Isaiah Jacobs - 129518,John Kelly - 34761,56.34
1734,Isaiah Jacobs - 129518,Michael Dyer - 10081,54.72
1735,Elijah JacksonAnderson - 157474,Sam Rogers - 11961,82.45
1736,Elijah JacksonAnderson - 157474,Rushel Shell - 12053,48.37
1737,Elijah JacksonAnderson - 157474,Kenny Hilliard - 9668,48.32
1738,Elijah JacksonAnderson - 157474,Kamryn Pettway - 45919,43.28
1739,Elijah JacksonAnderson - 157474,DeVeon Smith - 45671,39.88
1740,Charles Kellom - 156890,Isaih Pacheco - 83747,68.1
1741,Charles Kellom - 156890,Justin Henderson - 78560,56.05
1742,Charles Kellom - 156890,Tony Jones - 40498,55.94
1743,Charles Kellom - 156890,John Kelly - 34761,54.2
1744,Charles Kellom - 156890,Michael Dyer - 10081,50.01
1745,Dallan Hayden - 162865,Tony Jones - 40498,58.52
1746,Dallan Hayden - 162865,Isaih Pacheco - 83747,57.56
1747,Dallan Hayden - 162865,Justin Henderson - 78560,55.59
1748,Dallan Hayden - 162865,Ryquell Armstead - 45810,53.22
1749,Dallan Hayden - 162865,Demario Richard - 27031,48.72
1750,Willie Shaw - 145916,Isaih Pacheco - 83747,67.57
1751,Willie Shaw - 145916,Tony Jones - 40498,57.29
1752,Willie Shaw - 145916,Justin Henderson - 78560,56.12
1753,Willie Shaw - 145916,John Kelly - 34761,56.01
1754,Willie Shaw - 145916,Michael Dyer - 10081,52.04
1755,Sean Dollars - 71332,Isaih Pacheco - 83747,66.13
1756,Sean Dollars - 71332,Tyrion DavisPrice - 99169,62.26
1757,Sean Dollars - 71332,John Kelly - 34761,53.58
1758,Sean Dollars - 71332,Lavon Coleman - 45861,51.71
1759,Sean Dollars - 71332,Tony Jones - 40498,47.48
1760,Anthony Carrie - 183214,Isaih Pacheco - 83747,60.49
1761,Anthony Carrie - 183214,Tyrion DavisPrice - 99169,60.48
1762,Anthony Carrie - 183214,Kelvin Taylor - 10845,46.45
1763,Anthony Carrie - 183214,Tony Jones - 40498,45.46
1764,Anthony Carrie - 183214,Demario Richard - 27031,44.97
1765,DJ Jones - 122840,Isaih Pacheco - 83747,60.89
1766,DJ Jones - 122840,John Kelly - 34761,53.06
1767,DJ Jones - 122840,Tony Jones - 40498,50.95
1768,DJ Jones - 122840,Justin Henderson - 78560,48.06
1769,DJ Jones - 122840,Michael Dyer - 10081,47.4
1770,Kam Davis - 183297,Isaih Pacheco - 83747,61.13
