ID.x,Seasons,Attempts,ForcedMissedTackleRate,ExplosiveRate,TDP,YardsAfterContact,YPRR,WAR,RushWAR,RecWAR,best_Attempts,best_ForcedMissedTackleRate,best_ExplosiveRate,best_TDP,best_YardsAfterContact,best_YPRR,best_WAR,best_RushWAR,best_RecWAR,worst_Attempts,worst_ForcedMissedTackleRate,worst_ExplosiveRate,worst_TDP,worst_YardsAfterContact,worst_YPRR,worst_WAR,worst_RushWAR,worst_RecWAR,Strength_Power 5,ht_in,wt,arm_in,wing_in,c_reps,c_10y,c_40y,c_vj_in,c_bj_in,c_3c,c_ss20,est_40y
Sam Scott - 150701,2,0.44530186109850206,0.42941443486155245,0.3286427598729006,0.41942805265546984,0.44212437585111214,0.428831286948613,0.28528377699648416,0.3797780517879161,0.40567200986436497,0.48161597821152974,0.3445301861098502,0.31230140717203814,0.34679981842941443,0.5056740807989106,0.3522985889849795,0.4595831215048297,0.5324553151458138,0.4063969896519285,0.454380390376759,0.5764866091693146,0.4171584203359056,0.5710394916023604,0.38946890603722195,0.5639508420573509,0.2516522623284189,0.5324553151458138,0.4063969896519285,0,72.25,236.8,31.6,75.9,21.2,1.558,4.562,33.4,121.8,7.210000000000001,4.304,4.608
Samaje Perine - 11869,3,0.9768497503404449,0.6513844757149342,0.8420335905583296,0.8874262369496142,0.8093508851566046,0.5188722146430196,0.9447513812154696,0.7706535141800247,0.9075215782983971,0.9614162505674081,0.7008624602814344,0.7689514298683613,0.8202451202905129,0.7022242396731729,0.5657715065999089,0.8861209964412812,0.6660395108184384,0.8353715898400753,0.9759418974126192,0.5456196096232411,0.8011802088061734,0.8747162959600545,0.8179754879709487,0.5134274010013655,0.9669547534316217,0.6660395108184384,0.8353715898400753,1,70.63,233.0,30.38,74.25,30.0,1.54,4.65,33.0,116.0,7.26,4.37,4.529999999999999
Samuel Brown V - 162899,3,0.37766681797548796,0.1802088061733999,0.1171130276895143,0.6087153881071267,0.7753064003631411,0.6230104592996817,0.6308387744851833,0.6979038224414303,0.717016029593095,0.4493871992737177,0.30866999546073537,0.106218792555606,0.7621425329096686,0.9178393100317749,0.6358670914883933,0.6120996441281139,0.5653809971777987,0.658513640639699,0.3200181570585565,0.14298683613254654,0.22877893781207445,0.5524285065819338,0.542896050839764,0.4988620846609012,0.5566853075749872,0.5653809971777987,0.658513640639699,1,71.725,221.4,31.1,74.875,20.0,1.568,4.546,33.9,117.2,7.062,4.334,4.51
Saquon Barkley - 45791,3,0.9732183386291421,0.8533817521561508,0.7911938266000907,0.8157058556513844,0.8406718111665911,0.8813096862210096,0.9929683576092416,0.9654747225647349,0.9895191122071517,0.9695869269178393,0.8833408987743986,0.7762142532909668,0.8374943259192011,0.7771221062187925,0.8748293126991352,0.9969496695475343,0.9924741298212606,0.9962370649106302,0.9618701770313209,0.7970948706309577,0.7149341806627326,0.6663640490240581,0.8247843849296413,0.8015475648611743,0.4992374173868836,0.9924741298212606,0.9962370649106302,1,72.0,233.0,31.375,74.25,29.0,1.54,4.4,41.0,120.6,7.151999999999999,4.24,4.529999999999999
Savion Red - 163857,2,0.46300499319110305,0.8570131638674535,0.4171584203359056,0.672719019518838,0.7807535179300953,0.17326057298772168,0.6870919136112507,0.7139334155363748,0.6911220715166461,0.5923740354062642,0.8157058556513844,0.6659101225601453,0.6827054017249206,0.7176577394462097,0.32407828857533,0.5922724961870869,0.5653809971777987,0.658513640639699,0.106218792555606,0.8710848842487517,0.18293236495687698,0.6005447117566954,0.7825692237857467,0.023668639053254437,0.7397051347229283,0.5653809971777987,0.658513640639699,0,70.875,213.4,30.8,74.525,18.0,1.5959999999999999,4.6160000000000005,34.4,121.8,7.066000000000001,4.305999999999999,4.540000000000001
Scottie Phillips - 83711,2,0.8311393554244212,0.23241034952337722,0.5687698592827962,0.7753064003631411,0.5851112119836587,0.3706230104592997,0.143646408839779,0.27311960542540076,0.19790382244143034,0.746255106672719,0.18837948252383113,0.7548797094870631,0.7984566500226963,0.5778483885610531,0.2872098315885298,0.11184544992374174,0.187206020696143,0.18814675446848542,0.8874262369496142,0.3672265093054925,0.32637312755333636,0.6886064457557876,0.566500226963232,0.5584888484296768,0.35027961362480936,0.187206020696143,0.18814675446848542,1,68.0,209.0,29.375,70.25,29.0,1.55,4.56,30.0,114.0,7.4,4.53,4.52
Sean Dollars - 71332,3,0.49750340444847935,0.3672265093054925,0.30458465728551976,0.19428052655469813,0.12119836586472992,0.8040018190086403,0.365143144148669,0.23982737361282366,0.21763255240443896,0.7385383567862006,0.5124829777576033,0.7044938719927372,0.330458465728552,0.21970040853381753,0.8984979517523897,0.6786985256736147,0.5653809971777987,0.658513640639699,0.21697684975034046,0.23104857013163868,0.15796640944167045,0.0,0.08034498411257376,0.3905325443786982,0.05541433655312659,0.5653809971777987,0.658513640639699,0,70.075,212.6,30.726,73.151,17.6,1.566,4.594,33.4,120.8,7.064,4.340000000000001,4.502000000000001
Sedrick Alexander - 172605,2,0.8025419881979119,0.49160236041761235,0.05220154334997731,0.4607353608715388,0.33499773036768044,0.7430650295588904,0.8945253641386238,0.8489519112207151,0.8292231812577066,0.7771221062187925,0.45619609623241036,0.04857013163867453,0.3536087153881071,0.24648206990467544,0.6891215293582158,0.8510421962379258,0.8071495766698025,0.7638758231420508,0.8088969586926917,0.5329096686336814,0.10985020426690877,0.6391284611892873,0.5360871538810713,0.7373691397360036,0.8952719877986782,0.8071495766698025,0.7638758231420508,1,71.175,219.8,31.375,75.425,20.0,1.594,4.590000000000001,32.6,117.0,7.168000000000001,4.3100000000000005,4.531999999999999
Sesi Vailahi - 174313,1,0.19019518837948252,0.4348615524285066,0.03222877893781208,0.6132546527462551,0.024965955515206535,0.3246930422919509,0.7498744349573079,0.7953144266337855,0.654747225647349,0.17203812982296868,0.32410349523377213,0.030866999546073536,0.4212437585111212,0.022696323195642305,0.23577605826126535,0.5516014234875445,0.6246472248353716,0.45343367826904984,0.35088515660463004,0.6068996822514753,0.08352246935996369,0.7725828415796641,0.05083976395823876,0.539827036868457,0.8744280630401627,0.6246472248353716,0.45343367826904984,1,71.101,230.8,30.6,73.777,22.2,1.6760000000000002,4.7780000000000005,31.2,113.8,7.290000000000001,4.33,4.54
Seth McGowan - 122936,2,0.693145710394916,0.9314571039491603,0.8815251929187472,0.39128461189287334,0.8143440762596459,0.9804456571168713,0.9412355600200905,0.9445129469790382,0.9173859432799013,0.7503404448479346,0.8515660463004994,0.8588288697231049,0.47571493418066274,0.7526100771674988,0.9813381884387802,0.9232333502796136,0.9285042333019755,0.8984007525870179,0.5565138447571494,0.9573309123921925,0.8397639582387654,0.33999092147072174,0.807989105764866,0.9467455621301775,0.9273004575495679,0.9285042333019755,0.8984007525870179,0,69.775,197.8,30.55,73.175,15.2,1.566,4.54,35.5,121.4,7.093999999999999,4.314,4.454
Sevaughn Clark - 99159,1,0.403994552882433,0.09668633681343622,0.18338629142078983,0.0,0.03631411711302769,0.394724874943156,0.1220492214967353,0.22133168927250307,0.22872996300863133,0.3418066273263731,0.08216068996822515,0.13708579210167954,0.0,0.033590558329550615,0.2872098315885298,0.0838840874428063,0.1589840075258702,0.19285042333019756,0.6259645937358148,0.1852019972764412,0.35088515660463004,0.0,0.07489786654561961,0.6017296313154301,0.340620233858668,0.1589840075258702,0.19285042333019756,0,71.225,218.8,31.6,75.575,20.4,1.634,4.634,34.2,117.6,7.152000000000001,4.316000000000001,4.582
Sevion Morrison - 129705,2,0.04675442578302315,0.34226055379028597,0.082614616432138,0.9541534271448026,0.6863368134362233,0.5165984538426558,0.4445002511300854,0.5110974106041923,0.6270036991368682,0.058102587380844305,0.40807989105764864,0.44620971402632775,0.9251021334543804,0.8660916931457104,0.6053709604005462,0.3751906456532791,0.5653809971777987,0.658513640639699,0.08352246935996369,0.3109396277802996,0.0,0.9210167952791648,0.2746255106672719,0.38233955393718705,0.5729537366548043,0.5653809971777987,0.658513640639699,1,71.975,224.4,31.3,75.45,21.8,1.582,4.632000000000001,34.6,119.8,7.036,4.236,4.498
Sewo Olonilua - 45767,3,0.7113027689514299,0.5283704039945529,0.265546981389015,0.8134362233318202,0.5851112119836587,0.5416098226466576,0.22601707684580613,0.18064118372379778,0.3218249075215783,0.6736268724466636,0.5742169768497504,0.5714934180662733,0.9577848388561053,0.5056740807989106,0.7464724624487938,0.784443314692425,0.8024459078080903,0.7243650047036688,0.5991829323649569,0.44121652292328645,0.13436223331820246,0.26917839310031777,0.566500226963232,0.38233955393718705,0.06659888154550077,0.8024459078080903,0.7243650047036688,1,74.625,232.0,32.125,78.125,25.0,1.57,4.66,36.0,123.0,7.13,4.28,4.52
Shadrach Thornton - 18797,2,0.6413980935088516,0.20063549704947797,0.7716749886518384,0.9278256922378575,0.1802088061733999,0.40063665302410184,0.779507785032647,0.8020961775585697,0.8514180024660912,0.7771221062187925,0.4067181116659101,0.825692237857467,0.9251021334543804,0.32228778937812075,0.6709148839326354,0.7320793085917641,0.5653809971777987,0.658513640639699,0.1307308216068997,0.06400363141171131,0.6368588288697231,0.8334089877439855,0.09714026327734906,0.023668639053254437,0.735638027452974,0.5653809971777987,0.658513640639699,1,71.625,217.0,30.0,73.375,12.0,1.62,4.75,31.0,116.0,6.85,4.21,4.534000000000001
Shane Porter - 144592,1,0.6413980935088516,0.9228325011348162,0.946890603722197,0.6740807989105765,0.7635043123014071,0.31741700773078674,0.0683073832245103,0.0967940813810111,0.12638717632552404,0.5070358601906492,0.8325011348161597,0.8574670903313664,0.47389922832501136,0.5778483885610531,0.23076923076923078,0.05033045246568378,0.08654750705550329,0.11194731890874883,0.8088969586926917,0.9555152065365411,0.9577848388561053,0.805265546981389,0.855651384475715,0.5311788802913063,0.23538383324860193,0.08654750705550329,0.11194731890874883,0,70.125,214.2,30.701,73.851,21.4,1.552,4.531999999999999,35.5,120.2,7.029999999999999,4.289999999999999,4.523999999999999
Shomari Lawrence - 141839,2,0.5587834770767136,0.5646845211075806,0.16023604176123468,0.24330458465728552,0.7290059010440308,0.09231468849477036,0.12757408337518836,0.22872996300863133,0.08816276202219482,0.625510667271902,0.42850658193372676,0.13390830685428962,0.2351339083068543,0.6822514752610077,0.12016385980883022,0.15048296898830707,0.5653809971777987,0.658513640639699,0.4316840671811167,0.6981389014979573,0.3018610985020427,0.36177939173853835,0.7380844303222878,0.12380518889394629,0.23995932892730046,0.5653809971777987,0.658513640639699,0,72.475,234.2,31.35,75.175,21.8,1.538,4.539999999999999,34.5,119.8,7.17,4.319999999999999,4.6
Simeon Price - 146843,2,0.14798002723558784,0.4198819791193827,0.27008624602814346,0.0,0.2283250113481616,0.4092769440654843,0.377197388247112,0.6720098643649816,0.5561035758323057,0.19064911484339536,0.3354516568315933,0.5905583295506128,0.0,0.2555605991829324,0.5999089667728721,0.373157092018302,0.5653809971777987,0.658513640639699,0.15660463004993191,0.5651384475714935,0.076713572401271,0.0,0.2746255106672719,0.20937642239417387,0.4702592780884596,0.5653809971777987,0.658513640639699,0,70.0,213.2,30.7,73.226,16.4,1.6059999999999999,4.7139999999999995,32.1,117.0,7.124,4.362,4.554
Sione I Moa - 183773,1,0.04675442578302315,0.9909214707217431,0.8424875170222424,0.9795733091239219,0.9754879709487063,0.8467485220554798,0.6654947262682069,0.5110974106041923,0.6270036991368682,0.04539264639128461,0.9591466182478439,0.6795279164775306,0.9400817067635043,0.9273717657739446,0.7082385070550751,0.4677173360447382,0.5653809971777987,0.658513640639699,0.106218792555606,0.9927371765773945,0.9001361779391739,0.9832047208352247,0.9827507943713119,0.8989531178880291,0.822572445348246,0.5653809971777987,0.658513640639699,1,71.825,217.2,31.15,76.1,19.0,1.5320000000000003,4.536,35.0,123.0,7.118,4.236,4.474
Snoop Conner - 99163,3,0.6672719019518838,0.53109396277803,0.7662278710848842,0.94416704493872,0.7135724012709941,0.5375170532060027,0.7518834756403817,0.6405672009864365,0.6621454993834772,0.6536541080344984,0.4952337721289151,0.6854289605083976,0.9251021334543804,0.9600544711756696,0.5234410559854347,0.8190137264870361,0.7102539981185324,0.7704609595484478,0.7299137539718565,0.6155242850658194,0.7476168860644575,0.8783477076713573,0.398093508851566,0.6244879380974055,0.46009150991357395,0.7102539981185324,0.7704609595484478,1,70.125,222.0,30.25,73.625,25.0,1.58,4.59,29.5,118.0,7.114,4.337999999999999,4.6
Sony Michel - 27589,4,0.8610985020426691,0.784384929641398,0.8610985020426691,0.7966409441670449,0.6650022696323196,0.8794906775807185,0.9105976896032144,0.749075215782984,0.8865598027127004,0.9019518837948253,0.8061733999092147,0.8906037221970041,0.9341806627326373,0.837948252383114,0.9654073736913974,0.9166243009659379,0.5653809971777987,0.658513640639699,0.6082614616432138,0.7589650476622787,0.7339990921470722,0.45528824330458467,0.2401270994098956,0.4988620846609012,0.6695475343162176,0.5653809971777987,0.658513640639699,1,70.625,214.0,31.25,73.625,22.0,1.53,4.54,34.7,122.8,7.124,4.21,4.4719999999999995
Spencer Brown - 57441,4,0.9691330004539265,0.40626418520199725,0.35769405356332273,0.5932818883340899,0.5542442124375851,0.18053660754888587,0.6624811652435962,0.47410604192355116,0.5665844636251541,0.9695869269178393,0.454380390376759,0.34997730367680435,0.560599182932365,0.6595551520653654,0.19299044151115158,0.6858159633960346,0.380997177798683,0.599247412982126,0.9305492510213346,0.34816159782115297,0.42850658193372676,0.5778483885610531,0.5215615070358602,0.24396904870277653,0.4361972547025928,0.380997177798683,0.599247412982126,0,80.25,311.0,34.75,82.625,23.6,1.6099999999999999,4.6579999999999995,34.2,120.2,7.108000000000001,4.296,4.64
Stacy Sneed - 123680,3,0.36677258284157965,0.9428052655469814,0.7694053563322741,0.3631411711302769,0.6146164321379937,0.5657116871305139,0.21396283274736314,0.16461159062885328,0.32675709001233044,0.3967317294598275,0.9278256922378575,0.8098048116205174,0.6409441670449387,0.6472991375397186,0.46700045516613564,0.6548042704626335,0.5785512699905927,0.5888993414863594,0.44212437585111214,0.946890603722197,0.42941443486155245,0.29369042215161145,0.2746255106672719,0.6772872098315885,0.1652262328418912,0.5785512699905927,0.5888993414863594,1,69.851,211.8,31.225,74.926,20.8,1.546,4.492,36.2,123.4,7.116,4.252,4.516
Stanley Williams - 45964,3,0.7730367680435769,0.6781661370857921,0.9359963685882887,0.6849750340444848,0.7839310031774852,0.7971805366075488,0.2862882973380211,0.22441430332922319,0.37792848335388407,0.8034498411257376,0.657739446209714,0.9282796187017703,0.6745347253744893,0.8638220608261462,0.9544833864360491,0.4804270462633452,0.3781749764816557,0.39793038570084666,0.6849750340444848,0.554698138901498,0.905583295506128,0.70494779845665,0.7380844303222878,0.4988620846609012,0.21148957803762075,0.3781749764816557,0.39793038570084666,1,67.5,190.0,30.0,71.5,18.0,1.52,4.51,36.0,121.0,6.86,4.18,4.43
Star Thomas - 156926,3,0.8506581933726737,0.9446209714026328,0.49659555152065366,0.4548343168406718,0.6359509759418974,0.7180536607548886,0.628327473631341,0.47040690505548705,0.5727496917385944,0.893781207444394,0.9582387653200182,0.6554698138901498,0.41125737630503856,0.5297321833862915,0.6604460628129267,0.8083375699034062,0.7469426152398871,0.7347130761994356,0.8406718111665911,0.8828869723104857,0.47208352246936,0.5769405356332274,0.6677258284157966,0.6322257624032772,0.10371123538383324,0.7469426152398871,0.7347130761994356,1,71.401,218.2,31.2,75.626,19.4,1.552,4.526,33.5,117.6,7.096000000000001,4.316000000000001,4.55
Stevie Scott - 83680,3,0.9369042215161144,0.19655015887426236,0.22151611438946892,0.7194734453018611,0.40898774398547433,0.4579354251932697,0.21647413360120543,0.2034525277435265,0.344019728729963,0.9155696777122107,0.23467998184294145,0.24466636404902406,0.6300499319110304,0.4017249205628688,0.5999089667728721,0.826131164209456,0.6716839134524929,0.7723424270931326,0.9369042215161144,0.1988197911938266,0.28778937812074445,0.7349069450748978,0.3753971856559237,0.46654528903049614,0.06253177427554651,0.6716839134524929,0.7723424270931326,1,72.375,225.0,33.25,79.75,17.8,1.6199999999999999,4.57,33.2,119.2,7.064,4.32,4.67
TJ Harden - 162457,3,0.7017703132092601,0.8420335905583296,0.663640490240581,0.43622333182024514,0.6000907852927826,0.6275579809004093,0.9075841285786037,0.9303329223181258,0.9167694204685574,0.7571493418066273,0.9650476622787109,0.8488424875170223,0.4693599636858829,0.7680435769405356,0.7965407373691398,0.9827147941026945,0.5653809971777987,0.658513640639699,0.38039037675896503,0.6922378574670903,0.548797094870631,0.283250113481616,0.38946890603722195,0.3987255348202094,0.13218098627351296,0.5653809971777987,0.658513640639699,1,69.975,206.6,30.1,73.45,17.0,1.55,4.554,36.1,120.0,7.029999999999999,4.325999999999999,4.5200000000000005
TJ Logan - 11935,3,0.6659101225601453,0.5787562414888788,0.8506581933726737,0.6995006808896959,0.418974126191557,0.7985447930877672,0.8910095429432446,0.843403205918619,0.8372379778051788,0.604630049931911,0.672719019518838,0.8797094870630958,0.769859282796187,0.5542442124375851,0.7938097405553027,0.8576512455516014,0.7911571025399812,0.8222013170272813,0.6259645937358148,0.4457557875624149,0.6704493871992737,0.4375851112119837,0.21606899682251476,0.6322257624032772,0.9089984748347738,0.7911571025399812,0.8222013170272813,1,69.5,196.0,32.0,73.88,17.0,1.53,4.37,33.5,121.0,7.032000000000001,4.276,4.4239999999999995
TJ Yeldon - 9469,1,0.9482523831139356,0.82296867907399,0.6867907399001362,0.7417158420335905,0.2664548343168407,0.6498408367439745,0.10748367654445003,0.0468557336621455,0.14858199753390874,0.8506581933726737,0.6899682251475261,0.5020426690876079,0.5365410803449842,0.20018157058556513,0.4724624487938097,0.07320793085917641,0.047036688617121354,0.12605832549388524,0.9741261915569678,0.8924194280526555,0.8120744439400817,0.8479346345891966,0.4711756695415343,0.783340919435594,0.3126588713777326,0.047036688617121354,0.12605832549388524,1,73.25,226.0,31.625,75.875,22.0,1.63,4.61,36.0,117.0,7.19,4.22,4.561999999999999
Tahj Brooks - 123133,5,0.9196550158874263,0.8116205174761688,0.507489786654562,0.7308216068996822,0.6618247843849296,0.3392451114142792,0.6529382219989954,0.20468557336621454,0.5733662145499383,0.9832047208352247,0.843849296413981,0.6600090785292783,0.8107126645483431,0.7807535179300953,0.3522985889849795,0.6980172852058973,0.6312323612417686,0.5936030103480715,0.6413980935088516,0.6200635497049478,0.32728098048116205,0.598729005901044,0.584203359055833,0.2690031861629495,0.3121504829689883,0.6312323612417686,0.5936030103480715,1,69.25,214.0,30.375,75.625,16.0,1.56,4.52,35.0,120.0,6.9,4.06,4.56
Tank Bigsby - 123974,3,0.9269178393100318,0.8946890603722197,0.7458011802088061,0.5819337267362688,0.8946890603722197,0.5588904047294224,0.20190858864892014,0.02157829839704069,0.30147965474722566,0.9105764866091693,0.9142078983204721,0.6908760780753518,0.5306400363141172,0.873354516568316,0.4624487938097406,0.2470767666497204,0.1458137347130762,0.30761994355597366,0.9105764866091693,0.7376305038583749,0.7989105764866091,0.634135270086246,0.7784838856105311,0.6713700500682749,0.30096593797661414,0.1458137347130762,0.30761994355597366,1,71.625,210.0,32.0,76.625,21.0,1.54,4.56,32.5,119.0,7.172,4.3260000000000005,4.52
Tariq Sims - 145353,1,0.08851566046300499,0.07217430776214254,0.20699046754425782,0.8161597821152973,0.05220154334997731,0.008640291041382447,0.27122049221496736,0.5110974106041923,0.6270036991368682,0.0817067635043123,0.06173399909214707,0.1525192918747163,0.6073536087153881,0.04766227871084884,0.007737824305871643,0.1733604473817997,0.5653809971777987,0.658513640639699,0.17657739446209714,0.13935542442124377,0.37857467090331365,0.8801634135270087,0.10667271901951884,0.023668639053254437,0.5353329944077275,0.5653809971777987,0.658513640639699,0,70.7,215.4,30.625,73.225,19.8,1.5900000000000003,4.6,32.0,115.8,7.062,4.276000000000001,4.589999999999999
Taron Keith - 130368,4,0.3191103041307308,0.9986382206082615,0.7144802541988198,0.6028143440762597,0.6309577848388561,0.9381537062301046,0.9658463083877449,0.9821208384710234,0.9512946979038225,0.40308669995460733,0.9995460735360872,0.9373581479800273,0.935088515660463,0.8638220608261462,0.9390077378243059,0.9705134722928317,0.9887111947318908,0.9529633113828786,0.21697684975034046,0.9591466182478439,0.12755333635950977,0.0,0.11938266000907853,0.9226217569412836,0.9283172343670564,0.9887111947318908,0.9529633113828786,0,69.725,199.4,30.275,73.026,17.6,1.588,4.578,35.0,121.8,7.029999999999999,4.3100000000000005,4.47
Tate Carney - 157522,2,0.403994552882433,0.2047208352246936,0.09123921924648207,0.9255560599182933,0.6681797548797095,0.7412460209185994,0.7468608739326972,0.7614056720098644,0.7065351418002466,0.430776214253291,0.29051293690422153,0.11484339536995007,0.8293236495687698,0.7557875624148888,0.6845698680018206,0.6741230299949161,0.6782690498588899,0.6415804327375353,0.454380390376759,0.1684067181116659,0.13708579210167954,0.9269178393100318,0.48479346345891966,0.7373691397360036,0.7580071174377224,0.6782690498588899,0.6415804327375353,1,71.45,219.0,30.5,74.15,21.8,1.59,4.59,32.0,115.6,7.106,4.311999999999999,4.52
Taven Curry - 163012,1,0.10167952791647752,0.13300045392646392,0.4316840671811167,0.0,0.790285973672265,0.4138244656662119,0.33500753390256155,0.5110974106041923,0.6270036991368682,0.09487063095778484,0.11030413073082161,0.30367680435769406,0.0,0.6087153881071267,0.29904415111515703,0.20793085917641077,0.5653809971777987,0.658513640639699,0.1979119382660009,0.24648206990467544,0.631411711302769,0.0,0.8710848842487517,0.6149294492489759,0.5800711743772242,0.5653809971777987,0.658513640639699,0,70.125,216.4,30.825,74.376,19.2,1.5540000000000003,4.536,34.6,120.8,7.136,4.284,4.5280000000000005
Tawee Walker - 158097,2,0.8561053109396278,0.9346345891965502,0.2791647753064004,0.796187017703132,0.5229232864275988,0.26239199636198274,0.6012054244098443,0.40197287299630086,0.5357583230579531,0.8433953699500681,0.9618701770313209,0.22197004085338176,0.6849750340444848,0.3722197004085338,0.36458807464724624,0.71021860701576,0.5070555032925682,0.6218250235183443,0.8247843849296413,0.8075351793009532,0.42941443486155245,0.8084430322287789,0.6976849750340445,0.24396904870277653,0.3614641586171835,0.5070555032925682,0.6218250235183443,1,70.801,218.8,30.125,74.326,21.6,1.53,4.556,32.1,115.8,7.1259999999999994,4.318,4.491999999999999
Taylor Tatum - 188782,1,0.3195642305946437,0.06309577848388562,0.17339990921470722,0.7026781661370858,0.5678620063549705,0.38335607094133695,0.2877950778503265,0.6424167694204685,0.3526510480887793,0.27598729005901046,0.05628688152519292,0.13300045392646392,0.49841125737630504,0.4067181116659101,0.2803823395539372,0.18301982714794102,0.3715898400752587,0.27469426152398874,0.5374489332728098,0.12437585111211984,0.3427144802541988,0.8220608261461643,0.7299137539718565,0.593536640873919,0.5495678698525673,0.3715898400752587,0.27469426152398874,1,71.5,225.0,30.8,74.5,23.6,1.624,4.668,31.0,115.4,7.19,4.348000000000001,4.6
Telly Johnson - 188420,1,0.6749886518384022,0.8506581933726737,0.3899228325011348,0.45982750794371313,0.6808896958692692,0.06366530241018645,0.42240080361627325,0.5252774352651048,0.44574599260172626,0.5338175215615071,0.7235587834770767,0.2723558783477077,0.3227417158420336,0.4911484339536995,0.06008192990441511,0.26283680732079306,0.3142050799623706,0.3104421448730009,0.8279618701770313,0.911484339536995,0.5837494325919201,0.6804357694053563,0.802088061733999,0.14474283113336367,0.643111337061515,0.3142050799623706,0.3104421448730009,0,72.675,238.0,31.551,76.051,20.6,1.54,4.556,33.8,120.8,7.136,4.337999999999999,4.58
Terion Stewart - 130386,4,0.655015887426237,0.9931911030413073,0.9078529278256923,0.8828869723104857,0.9850204266908761,0.2246475670759436,0.7338021094927172,0.5875462392108508,0.7219482120838471,0.7907399001361779,0.9972764412165229,0.9546073536087154,0.9532455742169769,0.9886518384021789,0.5375512061902594,0.7580071174377224,0.5653809971777987,0.658513640639699,0.2741715842033591,0.9736722650930549,0.5615070358601907,0.6295960054471176,0.9627780299591466,0.023668639053254437,0.7269954245043213,0.5653809971777987,0.658513640639699,0,68.95,205.2,29.8,72.125,16.0,1.548,4.582,34.4,118.8,7.134,4.311999999999999,4.517999999999999
Terrence Gist - 173865,1,0.16886064457557876,0.04357694053563323,0.009986382206082615,0.0,0.08806173399909215,0.008640291041382447,0.47463586137619285,0.5110974106041923,0.6270036991368682,0.153427144802542,0.041307308216069,0.009986382206082615,0.0,0.07625964593735815,0.007737824305871643,0.2958820538891713,0.5653809971777987,0.658513640639699,0.3200181570585565,0.08987743985474353,0.01861098502042669,0.0,0.18066273263731275,0.023668639053254437,0.681240467717336,0.5653809971777987,0.658513640639699,0,70.375,219.8,30.85,73.701,20.8,1.652,4.714,32.3,115.0,7.116,4.302,4.564
Terrence Magee - 9864,1,0.7185655923740354,0.7326373127553336,0.5519745801180209,0.24194280526554698,0.18565592374035406,0.9095043201455207,0.849824208940231,0.8618988902589396,0.749075215782984,0.5701316386745348,0.5914661824784385,0.38856105310939626,0.1852019972764412,0.14888788016341353,0.810195721438325,0.6949669547534316,0.7177798682972719,0.5503292568203199,0.8547435315478893,0.8334089877439855,0.7212891511575125,0.4666364049024058,0.3586019064911484,0.9376422394173873,0.9288256227758007,0.7177798682972719,0.5503292568203199,1,68.5,213.0,30.0,71.75,22.0,1.544,4.532,37.0,115.0,7.52,4.37,4.4719999999999995
Terrez Worthy - 190679,1,0.5152065365410804,0.9518837948252383,0.8660916931457104,0.6613708579210168,0.6463912846118929,0.46521145975443384,0.2300351582119538,0.06720098643649815,0.34155363748458695,0.41034952337721287,0.8801634135270087,0.7131184748070812,0.4634589196550159,0.466182478438493,0.3340919435593992,0.14997458057956278,0.06867356538099718,0.26904985888993416,0.716749886518384,0.9709487063095779,0.9110304130730822,0.8002723558783477,0.7866545619609623,0.6604460628129267,0.4931367564819522,0.06867356538099718,0.26904985888993416,0,71.675,221.6,31.351,75.226,21.4,1.5539999999999998,4.536,35.5,120.8,7.132000000000001,4.267999999999999,4.523999999999999
Terron Kellman - 158048,2,0.39627780299591464,0.8974126191556968,0.5964593735814798,0.08443032228778938,0.27371765773944623,0.13369713506139155,0.24259166248116523,0.4217016029593095,0.26078914919852036,0.42623694961416253,0.8588288697231049,0.6246028143440763,0.0926009986382206,0.22469359963685884,0.13928083750568956,0.20589730554143365,0.5653809971777987,0.658513640639699,0.44212437585111214,0.8960508397639583,0.5188379482523832,0.0,0.4380390376758965,0.2594446973145198,0.4351804778851042,0.5653809971777987,0.658513640639699,0,70.125,219.4,30.625,72.851,22.0,1.582,4.568,31.3,115.0,7.208,4.421999999999999,4.58
Terry Wilkins - 121829,1,0.3050385837494326,0.9373581479800273,0.33318202451202905,0.1484339536995007,0.7839310031774852,0.6666666666666666,0.724761426418885,0.7805178791615289,0.6202219482120839,0.2628234226055379,0.8551974580118021,0.23059464366772583,0.11938266000907853,0.6028143440762597,0.48475193445607645,0.5277071682765633,0.6077140169332079,0.4280338664158043,0.5170222423967318,0.9627780299591466,0.525192918747163,0.32319564230594644,0.867453472537449,0.7928994082840237,0.85866802236909,0.6077140169332079,0.4280338664158043,0,69.8,211.0,30.4,73.875,18.0,1.552,4.537999999999999,33.2,118.8,7.203999999999999,4.2780000000000005,4.488
Tevin Coleman - 9506,1,0.9922832501134816,0.48388561053109397,0.8279618701770313,0.7258284157966409,0.9391738538356786,0.5775352432924057,0.9618282270215972,0.8766954377311961,0.9303329223181258,0.9659555152065366,0.3536087153881071,0.6595551520653654,0.5188379482523832,0.8365864729913755,0.4110150204824761,0.8830706659888155,0.7441204139228599,0.8240827845719662,0.9950068088969587,0.6472991375397186,0.8924194280526555,0.8365864729913755,0.9591466182478439,0.7373691397360036,0.9842399593289273,0.7441204139228599,0.8240827845719662,1,71.375,206.0,32.0,75.375,22.0,1.56,4.486,34.8,123.8,7.0840000000000005,4.31,4.478
